transaction_id,user_id,amount,merchant_id,actual_location,timestamp,device_type,transactions_last_10min,avg_amount_user,time_since_last_txn_min,amount_deviation_ratio,device_change_flag,location_change_flag
TXN_00460,USER_016,1167.94,MERCH_23,Mumbai,20-12-2025 10:20,mobile,1,1402.75,56,0.83,0,0
TXN_00461,USER_003,1944.76,MERCH_18,Mumbai,21-12-2025 11:06,atm,1,2557.52,130,0.76,0,0
TXN_00462,USER_111,2567.33,MERCH_31,Chennai,21-12-2025 10:48,atm,1,3373.36,152,0.76,0,0
TXN_00463,USER_035,601.46,MERCH_39,Mumbai,22-12-2025 18:39,web,3,960.92,61,0.63,0,0
TXN_00464,USER_013,2189.92,MERCH_04,Pune,23-12-2025 13:51,web,2,1946.2,91,1.13,0,0
TXN_00465,USER_023,3722.36,MERCH_12,Chennai,24-12-2025 10:46,web,3,3117.86,118,1.19,0,0
TXN_00466,USER_015,767.37,MERCH_36,Bengaluru,22-12-2025 09:27,atm,4,1134.27,79,0.68,0,0
TXN_00467,USER_015,711.16,MERCH_33,Bengaluru,22-12-2025 12:02,atm,1,1134.27,155,0.63,0,0
TXN_00468,USER_075,3207.57,MERCH_23,Delhi,23-12-2025 17:09,web,4,3019.2,168,1.06,0,0
TXN_00469,USER_010,1450.06,MERCH_06,Chennai,24-12-2025 17:11,mobile,3,1970.84,172,0.74,0,0
TXN_00470,USER_043,17879.59,MERCH_18,Pune,22-12-2025 12:58,mobile,5,2944.82,125,6.07,1,1
TXN_00471,USER_069,2193.84,MERCH_03,Delhi,20-12-2025 09:05,mobile,2,2080.07,86,1.05,0,0
TXN_00472,USER_065,3289.37,MERCH_16,Mumbai,23-12-2025 14:04,web,2,2365.72,53,1.39,0,0
TXN_00473,USER_094,1917.53,MERCH_04,Delhi,23-12-2025 15:25,mobile,1,3132.76,131,0.61,0,0
TXN_00474,USER_063,1792.8,MERCH_11,Chennai,20-12-2025 15:42,atm,2,2677.3,149,0.67,0,0
TXN_00475,USER_020,1559.63,MERCH_08,Mumbai,20-12-2025 14:27,atm,1,1871.04,10,0.83,0,0
TXN_00476,USER_011,1242.77,MERCH_05,Kolkata,23-12-2025 10:20,web,1,988.61,58,1.26,0,0
TXN_00477,USER_077,1608.96,MERCH_30,Pune,23-12-2025 06:55,mobile,3,1841.64,28,0.87,1,0
TXN_00478,USER_076,1928.02,MERCH_03,Delhi,21-12-2025 14:19,atm,4,1568.41,5,1.23,0,0
TXN_00479,USER_012,753.38,MERCH_23,Chennai,21-12-2025 08:07,mobile,2,1044.93,40,0.72,0,0
TXN_00480,USER_099,3950.9,MERCH_05,Mumbai,22-12-2025 07:20,web,3,3385.87,53,1.17,0,0
TXN_00481,USER_001,2011.18,MERCH_05,Delhi,21-12-2025 18:52,web,1,1674.35,125,1.2,1,0
TXN_00482,USER_026,753.46,MERCH_23,Chennai,24-12-2025 11:55,atm,4,1118.04,15,0.67,0,0
TXN_00483,USER_075,2137.45,MERCH_20,Delhi,23-12-2025 19:18,web,4,3019.2,129,0.71,0,0
TXN_00484,USER_116,9922.2,MERCH_33,Pune,21-12-2025 13:01,atm,10,945.78,177,10.49,0,1
TXN_00485,USER_039,1078.62,MERCH_17,Chennai,21-12-2025 10:08,mobile,1,1648.2,154,0.65,0,0
TXN_00486,USER_097,1855.85,MERCH_32,Mumbai,21-12-2025 13:20,mobile,4,1768.68,62,1.05,0,0
TXN_00487,USER_074,3180.61,MERCH_26,Delhi,23-12-2025 15:20,mobile,1,3481.36,178,0.91,0,0
TXN_00488,USER_102,1937.6,MERCH_15,Chennai,20-12-2025 10:04,mobile,4,1426.28,90,1.36,0,0
TXN_00489,USER_084,3547.83,MERCH_01,Delhi,22-12-2025 18:09,mobile,4,2874.23,89,1.23,0,0
TXN_00490,USER_039,1540.94,MERCH_39,Chennai,21-12-2025 10:15,mobile,4,1648.2,7,0.93,0,0
TXN_00491,USER_039,1455.31,MERCH_30,Chennai,21-12-2025 11:43,mobile,1,1648.2,88,0.88,0,0
TXN_00492,USER_080,16069.95,MERCH_35,Kolkata,21-12-2025 17:22,web,8,2046.58,0,7.85,0,0
TXN_00493,USER_104,1899.55,MERCH_12,Kolkata,24-12-2025 16:24,mobile,1,2109.4,58,0.9,0,0
TXN_00494,USER_050,1390.1,MERCH_40,Hyderabad,23-12-2025 13:15,web,2,1577.43,41,0.88,0,0
TXN_00495,USER_113,2991.03,MERCH_33,Hyderabad,21-12-2025 08:18,mobile,3,2191.83,103,1.36,0,0
TXN_00496,USER_102,1301.84,MERCH_01,Chennai,20-12-2025 10:55,mobile,2,1426.28,51,0.91,0,0
TXN_00497,USER_001,1761.76,MERCH_17,Delhi,21-12-2025 19:21,web,4,1674.35,29,1.05,0,0
TXN_00498,USER_095,1098.67,MERCH_17,Delhi,24-12-2025 19:57,web,4,1551.74,28,0.71,0,0
TXN_00499,USER_086,1194.05,MERCH_19,Chennai,22-12-2025 16:23,atm,4,1468.56,134,0.81,0,0
TXN_00500,USER_047,2940.55,MERCH_32,Kolkata,22-12-2025 11:21,mobile,1,2218.03,164,1.33,0,0
TXN_00501,USER_064,2304.25,MERCH_33,Chennai,22-12-2025 19:15,web,4,2404.8,7,0.96,1,0
TXN_00502,USER_115,3567.28,MERCH_31,Pune,24-12-2025 11:33,atm,1,2625.74,158,1.36,0,0
TXN_00503,USER_018,17891.42,MERCH_26,Hyderabad,24-12-2025 14:36,mobile,9,3358.81,72,5.33,0,1
TXN_00504,USER_023,2596.99,MERCH_35,Chennai,24-12-2025 13:33,web,2,3117.86,167,0.83,0,0
TXN_00505,USER_004,990,MERCH_24,Delhi,21-12-2025 12:27,web,4,995.58,107,0.99,0,0
TXN_00506,USER_089,1282.85,MERCH_35,Chennai,22-12-2025 17:53,web,4,1017.57,85,1.26,0,0
TXN_00507,USER_045,1064.71,MERCH_34,Chennai,23-12-2025 09:48,web,1,1459.06,54,0.73,0,0
TXN_00508,USER_022,1130.98,MERCH_24,Kolkata,20-12-2025 10:27,mobile,4,925.77,16,1.22,0,0
TXN_00509,USER_089,771.2,MERCH_21,Chennai,22-12-2025 19:15,web,4,1017.57,82,0.76,0,0
TXN_00510,USER_119,2893.04,MERCH_25,Pune,24-12-2025 13:27,web,3,3161.19,30,0.92,0,0
TXN_00511,USER_102,1582.73,MERCH_21,Chennai,20-12-2025 12:06,atm,4,1426.28,71,1.11,1,0
TXN_00512,USER_006,2148.6,MERCH_18,Mumbai,21-12-2025 22:37,atm,4,1787.36,140,1.2,0,0
TXN_00513,USER_051,4415.38,MERCH_08,Bengaluru,20-12-2025 13:24,web,3,3446.47,104,1.28,0,0
TXN_00514,USER_034,1048.76,MERCH_24,Delhi,20-12-2025 12:46,web,3,969.53,6,1.08,1,0
TXN_00515,USER_034,1166.33,MERCH_27,Delhi,20-12-2025 13:06,web,1,969.53,20,1.2,0,0
TXN_00516,USER_107,904.99,MERCH_08,Bengaluru,24-12-2025 12:37,mobile,2,811.05,31,1.12,0,0
TXN_00517,USER_100,1502.82,MERCH_23,Hyderabad,23-12-2025 14:32,web,4,1207.49,90,1.24,0,0
TXN_00518,USER_111,3830.55,MERCH_19,Chennai,21-12-2025 11:27,atm,4,3373.36,39,1.14,0,0
TXN_00519,USER_018,3364.55,MERCH_37,Hyderabad,24-12-2025 17:33,atm,1,3358.81,177,1,1,0
TXN_00520,USER_086,1803.64,MERCH_09,Chennai,22-12-2025 18:16,atm,3,1468.56,113,1.23,0,0
TXN_00521,USER_020,2468,MERCH_25,Mumbai,20-12-2025 15:31,atm,3,1871.04,64,1.32,0,0
TXN_00522,USER_113,2388.83,MERCH_18,Hyderabad,21-12-2025 11:06,mobile,4,2191.83,168,1.09,0,0
TXN_00523,USER_092,18017.93,MERCH_37,Delhi,22-12-2025 08:40,mobile,7,3185.14,133,5.66,0,1
TXN_00524,USER_114,3135.89,MERCH_21,Bengaluru,22-12-2025 14:55,mobile,1,2467.5,95,1.27,1,0
TXN_00525,USER_028,26684.61,MERCH_03,Chennai,23-12-2025 11:01,atm,9,3003.54,38,8.88,1,1
TXN_00526,USER_006,1972.46,MERCH_22,Mumbai,22-12-2025 00:39,mobile,3,1787.36,122,1.1,1,0
TXN_00527,USER_043,2430.56,MERCH_37,Pune,22-12-2025 13:59,mobile,2,2944.82,61,0.83,0,0
TXN_00528,USER_069,2597.21,MERCH_18,Delhi,20-12-2025 10:05,mobile,1,2080.07,60,1.25,0,0
TXN_00529,USER_055,1292.59,MERCH_26,Kolkata,22-12-2025 15:19,web,1,1210.36,164,1.07,0,0
TXN_00530,USER_050,1961.28,MERCH_35,Hyderabad,23-12-2025 15:48,web,1,1577.43,153,1.24,0,0
TXN_00531,USER_043,2783.04,MERCH_40,Pune,22-12-2025 15:06,atm,2,2944.82,67,0.95,1,0
TXN_00532,USER_059,2098,MERCH_13,Chennai,20-12-2025 10:57,web,4,2864.34,160,0.73,0,0
TXN_00533,USER_010,2401.77,MERCH_13,Chennai,24-12-2025 19:26,web,2,1970.84,135,1.22,1,0
TXN_00534,USER_072,3599.1,MERCH_40,Kolkata,23-12-2025 09:01,mobile,1,2694.03,78,1.34,0,0
TXN_00535,USER_093,26398.12,MERCH_36,Kolkata,24-12-2025 08:43,web,10,3012.06,0,8.76,0,1
TXN_00536,USER_046,1985.6,MERCH_03,Pune,24-12-2025 19:05,mobile,3,2350.94,147,0.84,0,0
TXN_00537,USER_095,1929.72,MERCH_30,Delhi,24-12-2025 21:30,web,1,1551.74,93,1.24,0,0
TXN_00538,USER_099,4137.46,MERCH_31,Mumbai,22-12-2025 07:50,web,3,3385.87,30,1.22,0,0
TXN_00539,USER_063,3528.26,MERCH_09,Chennai,20-12-2025 17:11,atm,4,2677.3,89,1.32,0,0
TXN_00540,USER_109,1379.06,MERCH_17,Chennai,21-12-2025 20:52,atm,4,1796.98,147,0.77,0,0
TXN_00541,USER_085,11975.9,MERCH_25,Chennai,21-12-2025 13:15,mobile,8,1149.22,74,10.42,0,0
TXN_00542,USER_021,2649.84,MERCH_38,Mumbai,23-12-2025 17:43,mobile,1,3435.89,114,0.77,1,0
TXN_00543,USER_069,2019.68,MERCH_03,Delhi,20-12-2025 10:10,mobile,1,2080.07,5,0.97,0,0
TXN_00544,USER_027,1421.86,MERCH_36,Hyderabad,24-12-2025 11:05,web,3,1632.9,139,0.87,0,0
TXN_00545,USER_114,1961,MERCH_23,Bengaluru,22-12-2025 17:41,mobile,1,2467.5,166,0.79,0,0
TXN_00546,USER_049,3755.05,MERCH_29,Mumbai,21-12-2025 21:56,atm,2,2769.5,28,1.36,0,0
TXN_00547,USER_059,3464,MERCH_37,Chennai,20-12-2025 13:42,web,4,2864.34,165,1.21,0,0
TXN_00548,USER_093,3534.53,MERCH_31,Kolkata,24-12-2025 10:46,web,2,3012.06,123,1.17,0,0
TXN_00549,USER_089,661.62,MERCH_16,Chennai,22-12-2025 21:53,atm,4,1017.57,158,0.65,1,0
TXN_00550,USER_103,1135.57,MERCH_13,Mumbai,20-12-2025 14:29,mobile,1,1430.01,61,0.79,1,0
TXN_00551,USER_103,16462.94,MERCH_37,Bengaluru,20-12-2025 16:14,mobile,5,1430.01,105,11.51,0,1
TXN_00552,USER_118,2856.74,MERCH_07,Kolkata,21-12-2025 07:56,mobile,1,2905.92,13,0.98,0,0
TXN_00553,USER_098,3482.85,MERCH_21,Kolkata,23-12-2025 06:58,mobile,2,3187.32,27,1.09,0,0
TXN_00554,USER_014,1994.51,MERCH_02,Hyderabad,24-12-2025 20:34,web,1,3032.5,100,0.66,0,0
TXN_00555,USER_072,3137.85,MERCH_35,Kolkata,23-12-2025 09:25,mobile,1,2694.03,24,1.16,0,0
TXN_00556,USER_079,533.13,MERCH_33,Hyderabad,20-12-2025 09:22,web,2,860.92,104,0.62,0,0
TXN_00557,USER_104,2924.99,MERCH_40,Kolkata,24-12-2025 17:20,web,4,2109.4,56,1.39,1,0
TXN_00558,USER_012,1237.34,MERCH_07,Chennai,21-12-2025 09:40,mobile,1,1044.93,93,1.18,0,0
TXN_00559,USER_012,750.53,MERCH_39,Chennai,21-12-2025 11:00,mobile,3,1044.93,80,0.72,0,0
TXN_00560,USER_074,2405.4,MERCH_39,Delhi,23-12-2025 16:12,web,1,3481.36,52,0.69,1,0
TXN_00561,USER_028,4004.09,MERCH_06,Chennai,23-12-2025 13:00,atm,2,3003.54,119,1.33,0,0
TXN_00562,USER_117,35354.19,MERCH_28,Chennai,21-12-2025 09:41,mobile,6,3228.74,0,10.95,0,0
TXN_00563,USER_103,1363.36,MERCH_09,Bengaluru,20-12-2025 17:03,mobile,3,1430.01,49,0.95,0,0
TXN_00564,USER_033,1662.94,MERCH_11,Kolkata,22-12-2025 19:45,web,1,2278.91,92,0.73,1,0
TXN_00565,USER_084,2355.02,MERCH_16,Delhi,22-12-2025 20:13,mobile,3,2874.23,124,0.82,0,0
TXN_00566,USER_002,1613.82,MERCH_22,Delhi,21-12-2025 10:42,atm,3,1207.29,8,1.34,0,0
TXN_00567,USER_001,1717.23,MERCH_07,Delhi,21-12-2025 20:25,web,1,1674.35,64,1.03,0,0
TXN_00568,USER_005,2008.04,MERCH_35,Chennai,24-12-2025 07:50,atm,3,2246.88,83,0.89,0,0
TXN_00569,USER_016,1571.01,MERCH_35,Mumbai,20-12-2025 11:04,mobile,1,1402.75,44,1.12,0,0
TXN_00570,USER_032,2018.94,MERCH_14,Kolkata,22-12-2025 12:54,mobile,1,1805.47,107,1.12,0,0
TXN_00571,USER_037,3092.36,MERCH_12,Delhi,24-12-2025 10:54,mobile,4,2637.08,6,1.17,0,0
TXN_00572,USER_079,1035.26,MERCH_16,Hyderabad,20-12-2025 12:20,web,3,860.92,178,1.2,0,0
TXN_00573,USER_044,2941.57,MERCH_38,Bengaluru,24-12-2025 06:37,mobile,3,2687.28,10,1.09,1,0
TXN_00574,USER_019,1561.95,MERCH_05,Kolkata,24-12-2025 14:48,atm,3,2358.18,156,0.66,1,0
TXN_00575,USER_069,24517.32,MERCH_18,Mumbai,20-12-2025 10:10,mobile,10,2080.07,0,11.79,0,1
TXN_00576,USER_118,2448.33,MERCH_27,Kolkata,21-12-2025 08:44,mobile,3,2905.92,48,0.84,0,0
TXN_00577,USER_090,2594.6,MERCH_30,Kolkata,21-12-2025 09:08,web,1,2012.81,116,1.29,0,0
TXN_00578,USER_044,3450.5,MERCH_23,Bengaluru,24-12-2025 07:32,web,1,2687.28,55,1.28,1,0
TXN_00579,USER_086,1944.24,MERCH_11,Chennai,22-12-2025 20:58,mobile,1,1468.56,162,1.32,1,0
TXN_00580,USER_101,949.81,MERCH_10,Bengaluru,21-12-2025 19:51,atm,3,1275.79,153,0.74,0,0
TXN_00581,USER_062,1738.85,MERCH_15,Delhi,22-12-2025 09:28,web,1,1647.12,17,1.06,0,0
TXN_00582,USER_008,19086.41,MERCH_12,Hyderabad,24-12-2025 13:39,atm,7,2170.08,0,8.8,1,0
TXN_00583,USER_018,3420.75,MERCH_08,Hyderabad,24-12-2025 18:40,atm,2,3358.81,67,1.02,0,0
TXN_00584,USER_112,3585.67,MERCH_02,Delhi,23-12-2025 15:04,atm,4,2664.33,45,1.35,0,0
TXN_00585,USER_029,1020.97,MERCH_31,Pune,20-12-2025 12:58,web,3,1287.96,59,0.79,0,0
TXN_00586,USER_034,763.84,MERCH_02,Delhi,20-12-2025 13:21,atm,3,969.53,15,0.79,1,0
TXN_00587,USER_061,2922.57,MERCH_32,Chennai,24-12-2025 10:39,atm,1,3163.79,32,0.92,1,0
TXN_00588,USER_062,1144.17,MERCH_05,Delhi,22-12-2025 10:30,web,1,1647.12,62,0.69,0,0
TXN_00589,USER_035,1003.04,MERCH_05,Mumbai,22-12-2025 20:42,web,3,960.92,123,1.04,0,0
TXN_00590,USER_066,1397.92,MERCH_28,Kolkata,22-12-2025 10:53,web,4,2031.75,58,0.69,0,0
TXN_00591,USER_068,27949.18,MERCH_30,Kolkata,20-12-2025 16:05,atm,5,3350.64,133,8.34,0,0
TXN_00592,USER_119,2144.37,MERCH_18,Pune,24-12-2025 14:03,atm,3,3161.19,36,0.68,1,0
TXN_00593,USER_085,926.11,MERCH_33,Chennai,21-12-2025 13:35,atm,4,1149.22,20,0.81,1,0
TXN_00594,USER_002,1387.82,MERCH_03,Delhi,21-12-2025 12:56,atm,4,1207.29,134,1.15,0,0
TXN_00595,USER_069,2331.56,MERCH_10,Mumbai,20-12-2025 12:20,mobile,2,2080.07,130,1.12,0,0
TXN_00596,USER_050,1774.87,MERCH_12,Hyderabad,23-12-2025 17:13,web,3,1577.43,85,1.13,0,0
TXN_00597,USER_090,1931.3,MERCH_03,Kolkata,21-12-2025 11:44,web,1,2012.81,156,0.96,0,0
TXN_00598,USER_037,3162.24,MERCH_38,Delhi,24-12-2025 11:32,mobile,3,2637.08,38,1.2,0,0
TXN_00599,USER_026,992.75,MERCH_31,Chennai,24-12-2025 13:40,mobile,1,1118.04,105,0.89,1,0
TXN_00600,USER_030,28308.66,MERCH_40,Kolkata,21-12-2025 12:39,mobile,10,2370.32,0,11.94,0,0
TXN_00601,USER_116,772.5,MERCH_21,Pune,21-12-2025 15:04,atm,4,945.78,123,0.82,0,0
TXN_00602,USER_005,2370.17,MERCH_11,Chennai,24-12-2025 09:20,atm,1,2246.88,90,1.05,0,0
TXN_00603,USER_031,2740.5,MERCH_31,Delhi,23-12-2025 11:12,web,3,2525.07,3,1.09,0,0
TXN_00604,USER_072,2206.71,MERCH_27,Kolkata,23-12-2025 11:06,web,1,2694.03,101,0.82,1,0
TXN_00605,USER_020,1373.71,MERCH_28,Mumbai,20-12-2025 17:47,web,1,1871.04,136,0.73,1,0
TXN_00606,USER_022,10830.18,MERCH_18,Chennai,20-12-2025 12:14,mobile,6,925.77,107,11.7,0,1
TXN_00607,USER_092,4376.3,MERCH_19,Delhi,22-12-2025 08:56,mobile,1,3185.14,16,1.37,0,0
TXN_00608,USER_010,1298.14,MERCH_25,Chennai,24-12-2025 20:13,web,4,1970.84,47,0.66,0,0
TXN_00609,USER_109,1719.75,MERCH_32,Chennai,21-12-2025 23:44,atm,1,1796.98,172,0.96,0,0
TXN_00610,USER_085,1090.37,MERCH_38,Chennai,21-12-2025 16:32,atm,2,1149.22,177,0.95,0,0
TXN_00611,USER_115,2927.12,MERCH_27,Pune,24-12-2025 13:13,atm,3,2625.74,100,1.11,0,0
TXN_00612,USER_047,2574.76,MERCH_04,Kolkata,22-12-2025 12:29,mobile,1,2218.03,68,1.16,0,0
TXN_00613,USER_080,1956.36,MERCH_22,Kolkata,21-12-2025 18:19,web,1,2046.58,57,0.96,0,0
TXN_00614,USER_087,2536.17,MERCH_15,Chennai,24-12-2025 05:06,mobile,4,1855.56,168,1.37,0,0
TXN_00615,USER_056,16104.28,MERCH_24,Delhi,23-12-2025 11:10,web,6,2120.2,141,7.6,0,1
TXN_00616,USER_049,3609.03,MERCH_08,Mumbai,21-12-2025 23:32,mobile,2,2769.5,96,1.3,1,0
TXN_00617,USER_005,2192.19,MERCH_30,Chennai,24-12-2025 11:06,atm,1,2246.88,106,0.98,0,0
TXN_00618,USER_043,2507.8,MERCH_31,Pune,22-12-2025 16:40,atm,4,2944.82,94,0.85,0,0
TXN_00619,USER_089,11039.39,MERCH_14,Mumbai,22-12-2025 22:37,atm,7,1017.57,44,10.85,0,1
TXN_00620,USER_082,999.38,MERCH_20,Kolkata,24-12-2025 11:04,atm,2,1116.16,154,0.9,0,0
TXN_00621,USER_084,2180.54,MERCH_01,Delhi,22-12-2025 20:32,mobile,1,2874.23,19,0.76,0,0
TXN_00622,USER_077,2281.27,MERCH_12,Pune,23-12-2025 09:21,mobile,1,1841.64,146,1.24,0,0
TXN_00623,USER_011,802.86,MERCH_16,Kolkata,23-12-2025 10:24,web,2,988.61,4,0.81,0,0
TXN_00624,USER_003,22138.62,MERCH_21,Bengaluru,21-12-2025 11:06,web,5,2557.52,0,8.66,1,1
TXN_00625,USER_038,1258.67,MERCH_06,Bengaluru,24-12-2025 14:04,atm,3,1954.5,125,0.64,0,0
TXN_00626,USER_034,683.92,MERCH_22,Delhi,20-12-2025 13:47,mobile,3,969.53,26,0.71,1,0
TXN_00627,USER_044,3227.48,MERCH_28,Bengaluru,24-12-2025 08:11,web,1,2687.28,39,1.2,0,0
TXN_00628,USER_050,1958.53,MERCH_07,Hyderabad,23-12-2025 17:20,web,1,1577.43,7,1.24,0,0
TXN_00629,USER_009,1120.43,MERCH_15,Delhi,23-12-2025 07:51,web,4,901.24,51,1.24,0,0
TXN_00630,USER_080,1454.23,MERCH_13,Kolkata,21-12-2025 21:11,web,4,2046.58,172,0.71,0,0
TXN_00631,USER_120,2341.95,MERCH_17,Chennai,23-12-2025 09:55,web,4,2954.26,30,0.79,0,0
TXN_00632,USER_065,1477.92,MERCH_02,Mumbai,23-12-2025 16:23,web,1,2365.72,139,0.62,0,0
TXN_00633,USER_029,1406.17,MERCH_12,Pune,20-12-2025 13:55,web,4,1287.96,57,1.09,0,0
TXN_00634,USER_027,1185.28,MERCH_15,Hyderabad,24-12-2025 13:57,web,2,1632.9,172,0.73,0,0
TXN_00635,USER_060,2152.86,MERCH_34,Delhi,22-12-2025 18:10,web,3,2347.17,177,0.92,0,0
TXN_00636,USER_093,1925.49,MERCH_33,Kolkata,24-12-2025 13:24,web,3,3012.06,158,0.64,0,0
TXN_00637,USER_031,1576.1,MERCH_21,Delhi,23-12-2025 13:56,web,4,2525.07,164,0.62,0,0
TXN_00638,USER_016,1435.58,MERCH_05,Mumbai,20-12-2025 13:20,mobile,4,1402.75,136,1.02,0,0
TXN_00639,USER_014,1981.34,MERCH_33,Hyderabad,24-12-2025 23:16,web,4,3032.5,162,0.65,0,0
TXN_00640,USER_029,1566.49,MERCH_24,Pune,20-12-2025 16:00,web,4,1287.96,125,1.22,0,0
TXN_00641,USER_069,2527.94,MERCH_06,Mumbai,20-12-2025 13:43,mobile,1,2080.07,83,1.22,0,0
TXN_00642,USER_082,1085.68,MERCH_40,Kolkata,24-12-2025 11:41,mobile,1,1116.16,37,0.97,1,0
TXN_00643,USER_005,2134.27,MERCH_06,Chennai,24-12-2025 11:26,atm,3,2246.88,20,0.95,0,0
TXN_00644,USER_019,1475.06,MERCH_09,Kolkata,24-12-2025 15:15,atm,1,2358.18,27,0.63,0,0
TXN_00645,USER_068,2463.69,MERCH_12,Kolkata,20-12-2025 16:26,atm,4,3350.64,21,0.74,0,0
TXN_00646,USER_050,1102.02,MERCH_16,Hyderabad,23-12-2025 19:12,web,3,1577.43,112,0.7,0,0
TXN_00647,USER_059,2237.56,MERCH_12,Chennai,20-12-2025 14:14,atm,4,2864.34,32,0.78,1,0
TXN_00648,USER_078,3093.07,MERCH_09,Chennai,23-12-2025 15:49,atm,2,2605.36,122,1.19,0,0
TXN_00649,USER_096,1195.29,MERCH_33,Bengaluru,23-12-2025 11:56,atm,2,1921.3,128,0.62,1,0
TXN_00650,USER_061,2691.61,MERCH_22,Chennai,24-12-2025 11:20,atm,3,3163.79,41,0.85,0,0
TXN_00651,USER_088,3341.74,MERCH_01,Pune,20-12-2025 11:42,mobile,2,3152.84,110,1.06,1,0
TXN_00652,USER_101,998.1,MERCH_21,Bengaluru,21-12-2025 22:29,mobile,3,1275.79,158,0.78,1,0
TXN_00653,USER_105,2188.7,MERCH_19,Mumbai,21-12-2025 14:41,mobile,3,2390.63,96,0.92,0,0
TXN_00654,USER_015,1366.83,MERCH_37,Bengaluru,22-12-2025 12:08,atm,4,1134.27,6,1.21,0,0
TXN_00655,USER_097,2129.27,MERCH_20,Mumbai,21-12-2025 16:07,mobile,2,1768.68,167,1.2,0,0
TXN_00656,USER_033,1610.9,MERCH_35,Kolkata,22-12-2025 21:11,web,3,2278.91,86,0.71,0,0
TXN_00657,USER_092,4071.56,MERCH_09,Delhi,22-12-2025 09:13,mobile,2,3185.14,17,1.28,0,0
TXN_00658,USER_110,2876.17,MERCH_36,Bengaluru,23-12-2025 20:55,mobile,1,2329.12,176,1.23,0,0
TXN_00659,USER_059,3390.1,MERCH_24,Chennai,20-12-2025 16:17,atm,2,2864.34,123,1.18,0,0
TXN_00660,USER_032,11897.46,MERCH_05,Kolkata,22-12-2025 12:54,mobile,5,1805.47,0,6.59,0,0
TXN_00661,USER_079,9140.21,MERCH_25,Hyderabad,20-12-2025 13:13,web,7,860.92,53,10.62,0,0
TXN_00662,USER_040,2826.24,MERCH_20,Delhi,21-12-2025 09:42,mobile,3,2381.02,150,1.19,0,0
TXN_00663,USER_095,1531.91,MERCH_27,Delhi,24-12-2025 23:59,web,1,1551.74,149,0.99,0,0
TXN_00664,USER_002,1074.36,MERCH_24,Delhi,21-12-2025 15:49,atm,2,1207.29,173,0.89,0,0
TXN_00665,USER_119,3063.9,MERCH_37,Pune,24-12-2025 14:37,atm,1,3161.19,34,0.97,0,0
TXN_00666,USER_056,22777.06,MERCH_23,Delhi,23-12-2025 11:10,web,7,2120.2,0,10.74,0,0
TXN_00667,USER_013,1738.7,MERCH_28,Pune,23-12-2025 16:28,web,2,1946.2,157,0.89,0,0
TXN_00668,USER_021,2961.08,MERCH_22,Mumbai,23-12-2025 18:05,mobile,2,3435.89,22,0.86,0,0
TXN_00669,USER_066,2305.54,MERCH_10,Kolkata,22-12-2025 11:43,web,1,2031.75,50,1.13,0,0
TXN_00670,USER_078,1945.36,MERCH_36,Chennai,23-12-2025 18:15,atm,2,2605.36,146,0.75,0,0
TXN_00671,USER_113,1678.75,MERCH_02,Hyderabad,21-12-2025 13:34,mobile,1,2191.83,148,0.77,0,0
TXN_00672,USER_116,991.15,MERCH_10,Pune,21-12-2025 16:02,atm,2,945.78,58,1.05,0,0
TXN_00673,USER_020,2026.94,MERCH_15,Mumbai,20-12-2025 17:57,web,3,1871.04,10,1.08,0,0
TXN_00674,USER_054,3467.32,MERCH_22,Chennai,20-12-2025 11:53,web,1,2844.28,163,1.22,0,0
TXN_00675,USER_116,958.4,MERCH_12,Pune,21-12-2025 17:05,atm,2,945.78,63,1.01,0,0
TXN_00676,USER_030,2842.9,MERCH_39,Kolkata,21-12-2025 13:33,mobile,1,2370.32,54,1.2,0,0
TXN_00677,USER_091,2262.3,MERCH_01,Mumbai,22-12-2025 21:35,mobile,1,2283.49,111,0.99,0,0
TXN_00678,USER_057,646.5,MERCH_30,Pune,20-12-2025 13:25,web,4,905.86,20,0.71,0,0
TXN_00679,USER_022,1293.51,MERCH_15,Chennai,20-12-2025 14:36,mobile,2,925.77,142,1.4,0,0
TXN_00680,USER_021,2913.74,MERCH_14,Mumbai,23-12-2025 19:39,mobile,3,3435.89,94,0.85,0,0
TXN_00681,USER_058,21765.73,MERCH_29,Chennai,24-12-2025 07:52,atm,8,2604.18,0,8.36,0,1
TXN_00682,USER_099,3308.48,MERCH_13,Mumbai,22-12-2025 09:57,web,3,3385.87,127,0.98,0,0
TXN_00683,USER_061,2083.77,MERCH_25,Chennai,24-12-2025 12:00,atm,2,3163.79,40,0.66,0,0
TXN_00684,USER_009,794.52,MERCH_26,Delhi,23-12-2025 09:24,web,3,901.24,93,0.88,0,0
TXN_00685,USER_083,1227.36,MERCH_31,Bengaluru,24-12-2025 12:49,mobile,1,959.18,149,1.28,0,0
TXN_00686,USER_046,2576.17,MERCH_11,Pune,24-12-2025 22:01,mobile,4,2350.94,176,1.1,0,0
TXN_00687,USER_071,1061.37,MERCH_26,Mumbai,22-12-2025 17:03,web,2,963.81,4,1.1,0,0
TXN_00688,USER_102,1769.8,MERCH_11,Chennai,20-12-2025 14:35,atm,3,1426.28,149,1.24,0,0
TXN_00689,USER_071,683.13,MERCH_02,Mumbai,22-12-2025 19:52,web,1,963.81,169,0.71,0,0
